normal_OSCILLATING,normal_OTHER,normal_STATIONARY,anomaly_TREND_UP,anomaly_TREND_DOWN
0.060900736853330695,0.04209139264757045,,,
0.018239737700286696,0.017903838461821253,,,
0.05503832587349977,0.012435042847607103,,,
0.018325905952573884,0.015804188101454952,,,
-0.008005183434579066,0.035050245260474455,,,
0.0724420836966218,-0.056704461476019596,,,
0.013990070946820476,0.04252872185882778,,,
0.02600269273117467,-0.09697573078909383,,,
0.0747828016824309,0.04020772714023535,,,
0.021247410893372176,0.033592555427098936,,,
0.02719312329811574,-0.10403712553044264,,,
0.07506103950565635,0.043979594916000675,,,
0.00594040967126791,-0.11029487660722703,,,
0.019355873596138273,-0.04997525290307958,,,
0.07887726950954055,-0.006465512875034718,,,
0.007348534956334085,-0.07304682393229778,,,
0.026610111852253426,0.007932783526952092,,,
0.024515749443172252,0.03475949003976708,,,
0.006594268466986686,0.03447192931834964,,,
-0.015092287085405831,-0.06424248602714866,,,
0.020471416773712114,-0.00041212533929613215,,,
0.01120369488237244,0.03625335841793109,,,
0.021366489366370034,0.00528849664569947,,,
0.05588611254184289,0.03781484181756273,,,
0.07751979619596122,0.01099541624212641,,,
0.053763953747866244,0.013734419721010582,,,
0.0006991474244317231,0.035890569113447235,,,
-0.006630928735066155,0.04305367652397302,,,
0.08024453233604611,0.03512723653046873,,,
0.004334141215822485,0.031214312731333516,,,
0.05050791942158106,0.01784227272056038,,,
0.047938802526827806,0.022657856709194457,,,
0.003782472993562991,0.03300880552892882,,,
0.024424488907687114,0.023621496014555765,,,
0.07862547678267834,-0.009980162306107654,,,
0.02850690397915734,-0.0020652545147898937,,,
0.055652988395260616,-0.006676072458827731,,,
0.05363162425582457,-0.0011227245529237262,,,
0.053643600945362135,0.0189295351878756,,,
0.024290185391776353,-0.006595372659483623,,,
0.03674370658256432,-0.0021071080100491524,,,
0.07754864768750047,-0.005943147668637572,,,
0.05663095257626949,0.02153274293023194,,,
0.04518440450648048,0.027282836320202453,,,
0.05691102442139295,-0.016338354339909766,,,
